CustomerID,AcqChannel,Device,MacroRegion,MicroZone,PrimaryGoal,LoyaltyTier,RewardPoints,ProjectedLTV,CustomerReturnRatePct
CUST-1759,Paid Social,Android App,North,Zone-9,Muscle Gain,Bronze,1556,750.75,0.0
CUST-1760,Influencer,iOS App,West,Zone-9,General Health,Silver,3743,709.85,11.0
CUST-1761,Paid Social,iOS App,South,Zone-9,Muscle Gain,Gold,990,938.75,0.0
CUST-1762,Search,iOS App,North,Zone-3,Endurance,Bronze,2412,879.79,8.0
CUST-1763,Search,Android App,East,Zone-9,Muscle Gain,Bronze,712,519.86,0.0
CUST-1764,Paid Social,iOS App,South,Zone-4,Muscle Gain,Bronze,312,850.21,14.0
CUST-1765,Search,Android App,South,Zone-8,Endurance,Bronze,3845,722.31,43.0
CUST-1766,Paid Social,Android App,North,Zone-4,Muscle Gain,Bronze,3957,763.02,12.0
CUST-1767,Organic,Android App,South,Zone-8,Muscle Gain,Gold,939,1460.62,8.0
CUST-1768,Paid Social,iOS App,North,Zone-7,Endurance,Silver,1962,763.63,0.0
CUST-1769,Paid Social,iOS App,East,Zone-6,Endurance,Bronze,4072,1411.95,8.0
CUST-1770,Paid Social,iOS App,North,Zone-4,Weight Loss,Bronze,4439,1085.54,9.0
CUST-1771,Organic,Desktop,West,Zone-4,Muscle Gain,Bronze,3818,697.92,0.0
CUST-1772,Paid Social,Android App,North,Zone-5,Muscle Gain,Bronze,3908,1539.5,11.0
CUST-1773,Paid Social,Mobile Web,South,Zone-6,Muscle Gain,Bronze,2199,1675.09,14.0
CUST-1774,Paid Social,Desktop,East,Zone-6,General Health,Bronze,4723,2333.23,11.0
CUST-1775,Organic,iOS App,North,Zone-1,General Health,Bronze,1603,1016.59,12.0
CUST-1776,Influencer,iOS App,East,Zone-9,Weight Loss,Bronze,2708,358.67,33.0
CUST-1777,Organic,Mobile Web,East,Zone-4,Weight Loss,Bronze,1131,429.61,0.0
CUST-1778,Paid Social,iOS App,South,Zone-4,General Health,Bronze,1268,1270.24,10.0
CUST-1779,Influencer,Android App,North,Zone-3,Weight Loss,Silver,919,1491.82,17.0
CUST-1780,Search,iOS App,West,Zone-9,Endurance,Gold,3630,1113.5,10.0
CUST-1781,Paid Social,Desktop,East,Zone-4,Muscle Gain,Bronze,3866,772.06,0.0
CUST-1782,Paid Social,Android App,South,Zone-8,General Health,Bronze,2246,919.06,10.0
CUST-1783,Organic,iOS App,West,Zone-4,Muscle Gain,Bronze,3432,1684.45,0.0
CUST-1784,Search,iOS App,South,Zone-9,General Health,Bronze,4704,2271.56,0.0
CUST-1785,Organic,Android App,South,Zone-2,General Health,Bronze,4633,1643.7,9.0
CUST-1786,Paid Social,Android App,South,Zone-1,Weight Loss,Bronze,414,1376.15,0.0
CUST-1787,Organic,Desktop,North,Zone-6,Muscle Gain,Bronze,2342,1252.39,0.0
CUST-1788,Paid Social,Android App,East,Zone-6,Muscle Gain,Bronze,3171,1119.57,11.0
CUST-1789,Search,iOS App,East,Zone-6,Muscle Gain,Bronze,603,468.72,17.0
CUST-1790,Organic,Android App,West,Zone-5,Weight Loss,Silver,2977,1018.04,0.0
CUST-1791,Paid Social,Android App,North,Zone-7,Endurance,Gold,2361,762.2,0.0
CUST-1792,Paid Social,iOS App,West,Zone-7,General Health,Bronze,1948,566.8,9.0
CUST-1793,Paid Social,Desktop,South,Zone-8,Weight Loss,Silver,3079,1110.84,0.0
CUST-1794,Influencer,iOS App,West,Zone-8,Endurance,Silver,3728,861.25,18.0
CUST-1795,Organic,Desktop,West,Zone-3,General Health,Bronze,399,279.77,0.0
CUST-1796,Search,Android App,East,Zone-6,Weight Loss,Bronze,1868,1009.1,0.0
CUST-1797,Search,Desktop,North,Zone-4,Muscle Gain,Bronze,4392,838.81,0.0
CUST-1798,Organic,iOS App,South,Zone-8,Endurance,Bronze,560,952.9,20.0
CUST-1799,Paid Social,iOS App,West,Zone-1,General Health,Silver,3470,1682.9,0.0
CUST-1800,Search,iOS App,East,Zone-5,General Health,Bronze,2461,1159.07,0.0
CUST-1801,Organic,iOS App,North,Zone-2,Weight Loss,Silver,2960,710.46,10.0
CUST-1802,Paid Social,Desktop,North,Zone-1,Weight Loss,Bronze,2657,1020.64,27.0
CUST-1803,Paid Social,Android App,South,Zone-4,Muscle Gain,Gold,4024,1006.1,0.0
CUST-1804,Paid Social,Desktop,North,Zone-1,Endurance,Bronze,3759,1275.41,8.0
CUST-1805,Paid Social,iOS App,South,Zone-1,General Health,Silver,175,804.13,0.0
CUST-1806,Paid Social,Android App,West,Zone-4,Muscle Gain,Gold,2691,806.56,7.0
CUST-1807,Influencer,Android App,East,Zone-1,Endurance,Bronze,3524,1076.75,20.0
CUST-1808,Organic,Android App,West,Zone-5,Endurance,Silver,4481,836.77,0.0
CUST-1809,Organic,Android App,North,Zone-6,Weight Loss,Bronze,456,232.75,0.0
CUST-1810,Organic,Desktop,East,Zone-8,General Health,Silver,736,928.22,10.0
CUST-1811,Paid Social,Desktop,West,Zone-1,General Health,Bronze,223,1248.95,11.0
CUST-1812,Paid Social,iOS App,East,Zone-4,General Health,Bronze,4266,1317.16,0.0
CUST-1813,Paid Social,Android App,West,Zone-5,Endurance,Bronze,3847,805.04,10.0
CUST-1814,Organic,Mobile Web,South,Zone-6,Weight Loss,Bronze,3823,671.72,17.0
CUST-1815,Search,iOS App,North,Zone-2,Muscle Gain,Bronze,1793,742.07,0.0
CUST-1816,Organic,Desktop,East,Zone-6,Weight Loss,Bronze,495,1739.45,10.0
CUST-1817,Paid Social,Android App,East,Zone-8,General Health,Silver,2349,1958.93,0.0
CUST-1818,Organic,iOS App,North,Zone-3,Endurance,Bronze,3644,1616.99,0.0
CUST-1819,Paid Social,iOS App,West,Zone-9,Muscle Gain,Silver,3372,563.86,0.0
CUST-1820,Search,iOS App,East,Zone-8,Muscle Gain,Bronze,4776,1295.84,0.0
CUST-1821,Search,iOS App,West,Zone-2,Muscle Gain,Gold,3781,980.49,11.0
CUST-1822,Organic,Mobile Web,South,Zone-1,Endurance,Bronze,2914,295.01,12.0
CUST-1823,Paid Social,Android App,South,Zone-7,Weight Loss,Bronze,1913,351.6,10.0
CUST-1824,Influencer,Desktop,South,Zone-8,General Health,Gold,3950,1207.51,21.0
CUST-1825,Search,Desktop,South,Zone-3,General Health,Bronze,4153,940.29,0.0
CUST-1826,Organic,Desktop,West,Zone-4,Weight Loss,Bronze,371,915.63,10.0
CUST-1827,Search,Mobile Web,East,Zone-8,General Health,Gold,4659,1081.6,8.0
CUST-1828,Paid Social,Desktop,South,Zone-5,Muscle Gain,Bronze,2217,961.09,0.0
CUST-1829,Search,iOS App,West,Zone-6,Weight Loss,Bronze,3899,610.01,0.0
CUST-1830,Organic,Desktop,North,Zone-5,Endurance,Silver,1059,1712.66,17.0
CUST-1831,Paid Social,iOS App,South,Zone-3,Muscle Gain,Bronze,2282,1210.36,8.0
CUST-1832,Search,Android App,North,Zone-1,General Health,Bronze,1148,1393.89,14.0
CUST-1833,Search,iOS App,East,Zone-3,General Health,Bronze,1674,894.57,11.0
CUST-1834,Organic,Desktop,East,Zone-2,Muscle Gain,Silver,283,741.64,8.0
CUST-1835,Paid Social,iOS App,West,Zone-5,General Health,Bronze,1065,326.19,0.0
CUST-1836,Organic,Desktop,South,Zone-1,Endurance,Silver,2598,1952.78,0.0
CUST-1837,Paid Social,Android App,West,Zone-4,Endurance,Gold,4698,1123.54,0.0
CUST-1838,Search,iOS App,West,Zone-9,Endurance,Bronze,4594,1640.57,9.0
CUST-1839,Organic,Mobile Web,West,Zone-9,Endurance,Bronze,1604,536.86,0.0
CUST-1840,Paid Social,Mobile Web,West,Zone-3,Weight Loss,Gold,901,712.57,12.0
CUST-1841,Search,Desktop,North,Zone-4,Endurance,Gold,4994,766.19,36.0
CUST-1842,Organic,Desktop,South,Zone-2,General Health,Bronze,4738,840.15,38.0
CUST-1843,Paid Social,iOS App,South,Zone-3,Endurance,Bronze,4855,2355.36,0.0
CUST-1844,Paid Social,Android App,East,Zone-3,Endurance,Silver,2209,755.6,0.0
CUST-1845,Organic,iOS App,South,Zone-8,Muscle Gain,Bronze,599,739.54,0.0
CUST-1846,Paid Social,Android App,North,Zone-4,Weight Loss,Silver,1622,293.63,0.0
CUST-1847,Organic,Android App,North,Zone-5,Weight Loss,Bronze,2403,622.4,0.0
CUST-1848,Organic,iOS App,South,Zone-3,Weight Loss,Bronze,2722,1975.06,8.0
CUST-1849,Paid Social,Android App,East,Zone-2,Weight Loss,Bronze,3663,1565.66,0.0
CUST-1850,Paid Social,Desktop,South,Zone-6,Endurance,Bronze,2825,556.49,14.0
CUST-1851,Paid Social,iOS App,East,Zone-3,Endurance,Bronze,2564,978.67,0.0
CUST-1852,Paid Social,iOS App,East,Zone-8,General Health,Bronze,4873,1844.71,8.0
CUST-1853,Paid Social,Desktop,North,Zone-6,Endurance,Bronze,3261,1921.45,0.0
CUST-1854,Organic,iOS App,East,Zone-5,Muscle Gain,Bronze,3556,236.91,0.0
CUST-1855,Organic,iOS App,West,Zone-3,Muscle Gain,Bronze,4922,553.34,0.0
CUST-1856,Paid Social,iOS App,North,Zone-2,Weight Loss,Bronze,514,688.62,0.0
CUST-1857,Organic,Desktop,North,Zone-3,Weight Loss,Bronze,3620,1097.67,0.0
CUST-1858,Paid Social,Android App,North,Zone-2,General Health,Bronze,130,1182.97,18.0
CUST-1859,Organic,Desktop,West,Zone-4,General Health,Bronze,154,1009.61,0.0
CUST-1860,Search,Desktop,South,Zone-3,General Health,Gold,3182,2273.18,0.0
CUST-1861,Paid Social,Android App,South,Zone-5,Weight Loss,Silver,4668,979.95,8.0
CUST-1862,Organic,Desktop,East,Zone-1,Weight Loss,Bronze,3774,1408.91,0.0
CUST-1863,Organic,Desktop,West,Zone-7,Muscle Gain,Bronze,2566,1668.35,8.0
CUST-1864,Influencer,Android App,South,Zone-6,General Health,Bronze,3352,309.3,0.0
CUST-1865,Search,Desktop,South,Zone-9,Muscle Gain,Bronze,1813,1099.13,0.0
CUST-1866,Search,Desktop,South,Zone-2,Endurance,Bronze,465,1361.81,8.0
CUST-1867,Search,Desktop,South,Zone-8,Weight Loss,Bronze,2874,653.61,25.0
CUST-1868,Organic,Desktop,North,Zone-9,Endurance,Silver,1425,377.43,25.0
CUST-1869,Search,iOS App,South,Zone-3,Endurance,Silver,3959,1136.55,0.0
CUST-1870,Organic,iOS App,East,Zone-1,Weight Loss,Gold,1225,1141.71,0.0
CUST-1871,Organic,iOS App,East,Zone-6,Muscle Gain,Bronze,1233,396.93,0.0
CUST-1872,Search,iOS App,East,Zone-4,Muscle Gain,Bronze,2067,612.05,0.0
CUST-1873,Paid Social,iOS App,East,Zone-8,Weight Loss,Bronze,1116,1344.69,10.0
CUST-1874,Paid Social,iOS App,West,Zone-5,Muscle Gain,Bronze,54,556.63,12.0
CUST-1875,Paid Social,iOS App,East,Zone-6,General Health,Silver,490,670.52,0.0
CUST-1876,Paid Social,Android App,West,Zone-3,Endurance,Silver,3611,657.71,0.0
CUST-1877,Search,Android App,East,Zone-3,Weight Loss,Silver,2362,1092.78,0.0
CUST-1878,Organic,iOS App,East,Zone-7,Muscle Gain,Bronze,3257,613.4,0.0
CUST-1879,Paid Social,Android App,West,Zone-4,Endurance,Bronze,126,868.76,0.0
CUST-1880,Search,Android App,South,Zone-6,Endurance,Silver,1436,1483.97,7.0
CUST-1881,Organic,iOS App,East,Zone-8,General Health,Bronze,4485,771.95,0.0
CUST-1882,Search,Desktop,North,Zone-5,Weight Loss,Bronze,3862,842.01,14.0
CUST-1883,Influencer,iOS App,West,Zone-8,Weight Loss,Bronze,4534,992.93,17.0
CUST-1884,Influencer,Desktop,East,Zone-1,General Health,Silver,124,785.09,8.0
CUST-1885,Organic,iOS App,West,Zone-6,Weight Loss,Bronze,4943,348.34,0.0
CUST-1886,Paid Social,Android App,East,Zone-2,General Health,Bronze,562,868.19,8.0
CUST-1887,Search,iOS App,North,Zone-5,General Health,Bronze,4259,1382.65,0.0
CUST-1888,Influencer,Android App,East,Zone-4,Weight Loss,Bronze,2672,1006.49,25.0
CUST-1889,Organic,Desktop,North,Zone-4,Weight Loss,Bronze,819,1384.4,9.0
CUST-1890,Paid Social,iOS App,West,Zone-8,General Health,Silver,1482,1692.22,15.0
CUST-1891,Paid Social,Android App,East,Zone-2,Endurance,Silver,1191,688.82,17.0
CUST-1892,Organic,Android App,East,Zone-2,General Health,Gold,359,1018.28,11.0
CUST-1893,Paid Social,iOS App,East,Zone-9,Muscle Gain,Gold,2368,537.0,0.0
CUST-1894,Organic,iOS App,South,Zone-9,Weight Loss,Silver,3691,2061.59,6.0
CUST-1895,Paid Social,iOS App,East,Zone-9,General Health,Gold,4944,533.29,14.0
CUST-1896,Paid Social,Android App,East,Zone-1,Endurance,Silver,2814,1009.07,10.0
CUST-1897,Search,Desktop,East,Zone-1,Endurance,Silver,1963,659.6,0.0
CUST-1898,Paid Social,iOS App,East,Zone-5,General Health,Bronze,942,710.17,0.0
CUST-1899,Search,Android App,North,Zone-5,General Health,Gold,4759,1273.85,23.0
CUST-1900,Organic,iOS App,North,Zone-5,Weight Loss,Bronze,1236,549.12,9.0
CUST-1901,Influencer,Mobile Web,East,Zone-5,General Health,Bronze,2568,526.12,17.0
CUST-1902,Organic,Android App,North,Zone-6,General Health,Bronze,4306,1001.03,0.0
CUST-1903,Influencer,Android App,East,Zone-3,Weight Loss,Silver,3221,501.69,22.0
CUST-1904,Paid Social,Android App,East,Zone-1,Weight Loss,Silver,3842,1701.18,12.0
CUST-1905,Organic,iOS App,West,Zone-3,Weight Loss,Bronze,1477,1064.33,18.0
CUST-1906,Organic,iOS App,North,Zone-1,Muscle Gain,Bronze,3374,1484.99,0.0
CUST-1907,Search,Mobile Web,South,Zone-5,Endurance,Bronze,2322,1718.18,0.0
CUST-1908,Influencer,Desktop,North,Zone-8,Weight Loss,Bronze,2613,473.42,40.0
CUST-1909,Organic,iOS App,South,Zone-8,Endurance,Silver,61,1143.08,0.0
CUST-1910,Organic,Mobile Web,South,Zone-4,Weight Loss,Bronze,3353,820.69,0.0
CUST-1911,Search,Desktop,South,Zone-1,Weight Loss,Silver,1603,551.61,0.0
CUST-1912,Organic,Android App,East,Zone-4,Muscle Gain,Bronze,4160,1113.42,17.0
CUST-1913,Influencer,Desktop,West,Zone-9,Weight Loss,Bronze,1489,1299.42,7.0
CUST-1914,Organic,Desktop,North,Zone-7,Endurance,Bronze,1856,1348.27,7.0
CUST-1915,Influencer,Desktop,North,Zone-1,General Health,Bronze,3605,555.97,0.0
CUST-1916,Paid Social,iOS App,South,Zone-4,Weight Loss,Bronze,723,821.69,0.0
CUST-1917,Organic,iOS App,North,Zone-4,Endurance,Bronze,3697,1017.19,0.0
CUST-1918,Paid Social,Mobile Web,South,Zone-7,General Health,Silver,2910,390.25,0.0
CUST-1919,Paid Social,Mobile Web,East,Zone-6,Muscle Gain,Silver,2408,368.74,25.0
CUST-1920,Search,Mobile Web,East,Zone-9,Endurance,Bronze,2023,1544.95,8.0
CUST-1921,Paid Social,iOS App,South,Zone-4,General Health,Bronze,2390,3174.76,0.0
CUST-1922,Paid Social,Desktop,West,Zone-6,Weight Loss,Bronze,2121,1417.37,9.0
CUST-1923,Influencer,iOS App,South,Zone-4,Endurance,Bronze,655,689.14,42.0
CUST-1924,Influencer,iOS App,North,Zone-8,General Health,Bronze,4964,375.89,29.0
CUST-1925,Paid Social,Desktop,North,Zone-5,Weight Loss,Silver,4663,562.63,0.0
CUST-1926,Paid Social,iOS App,South,Zone-8,Muscle Gain,Bronze,1750,714.42,0.0
CUST-1927,Organic,iOS App,North,Zone-6,Muscle Gain,Silver,101,1736.3,0.0
CUST-1928,Search,Mobile Web,North,Zone-2,General Health,Bronze,246,1307.35,0.0
CUST-1929,Organic,Desktop,East,Zone-1,General Health,Silver,2551,634.91,0.0
CUST-1930,Organic,Desktop,North,Zone-6,Endurance,Bronze,643,1502.87,0.0
CUST-1931,Paid Social,Android App,North,Zone-4,Endurance,Bronze,258,1346.3,0.0
CUST-1932,Paid Social,Android App,North,Zone-1,Weight Loss,Silver,2448,2916.03,0.0
CUST-1933,Paid Social,iOS App,South,Zone-2,Weight Loss,Bronze,3795,1371.46,0.0
CUST-1934,Paid Social,iOS App,East,Zone-5,General Health,Silver,3144,884.06,10.0
CUST-1935,Paid Social,iOS App,East,Zone-7,Endurance,Silver,3812,652.09,9.0
CUST-1936,Organic,iOS App,North,Zone-7,Endurance,Bronze,2132,1772.45,9.0
CUST-1937,Paid Social,Desktop,East,Zone-8,Muscle Gain,Silver,3172,713.87,9.0
CUST-1938,Paid Social,iOS App,East,Zone-4,Weight Loss,Gold,4823,2209.52,0.0
CUST-1939,Organic,iOS App,North,Zone-1,Muscle Gain,Silver,870,1291.36,0.0
CUST-1940,Organic,iOS App,South,Zone-6,Weight Loss,Bronze,1539,506.2,0.0
CUST-1941,Search,Desktop,West,Zone-3,Muscle Gain,Bronze,1249,1179.27,0.0
CUST-1942,Search,Android App,West,Zone-7,General Health,Bronze,4347,1533.44,0.0
CUST-1943,Organic,Android App,North,Zone-9,Weight Loss,Silver,1461,831.24,11.0
CUST-1944,Organic,iOS App,North,Zone-9,Endurance,Bronze,2513,676.96,0.0
CUST-1945,Search,iOS App,East,Zone-5,Muscle Gain,Gold,1669,1771.51,0.0
CUST-1946,Search,Desktop,North,Zone-5,General Health,Bronze,4621,944.45,0.0
CUST-1947,Paid Social,Android App,West,Zone-7,Weight Loss,Silver,2317,537.27,22.0
CUST-1948,Paid Social,Android App,East,Zone-4,Endurance,Bronze,4787,1641.61,0.0
CUST-1949,Organic,Android App,South,Zone-7,Endurance,Silver,4827,2669.93,8.0
CUST-1950,Paid Social,iOS App,North,Zone-6,General Health,Bronze,3530,1378.2,10.0
CUST-1951,Influencer,Android App,North,Zone-9,General Health,Silver,2632,344.93,25.0
CUST-1952,Paid Social,iOS App,East,Zone-3,General Health,Gold,120,824.9,0.0
CUST-1953,Paid Social,Desktop,East,Zone-7,Weight Loss,Bronze,581,2114.61,0.0
CUST-1954,Organic,Android App,West,Zone-5,Endurance,Silver,3981,865.67,8.0
CUST-1955,Influencer,Desktop,East,Zone-2,Muscle Gain,Bronze,1994,763.54,12.0
CUST-1956,Organic,Android App,North,Zone-7,Muscle Gain,Silver,3338,1789.01,0.0
CUST-1957,Influencer,iOS App,North,Zone-7,General Health,Gold,797,663.74,0.0
CUST-1958,Influencer,Desktop,South,Zone-5,Endurance,Silver,4867,276.69,12.0
CUST-1959,Organic,Mobile Web,East,Zone-3,General Health,Bronze,100,2146.49,0.0
CUST-1960,Search,Desktop,East,Zone-3,General Health,Silver,4019,2199.64,0.0
CUST-1961,Organic,Mobile Web,North,Zone-2,Muscle Gain,Silver,671,1228.0,13.0
CUST-1962,Paid Social,Desktop,South,Zone-7,General Health,Gold,2322,1171.79,10.0
CUST-1963,Paid Social,iOS App,East,Zone-3,Weight Loss,Bronze,417,944.73,0.0
CUST-1964,Paid Social,iOS App,North,Zone-7,Weight Loss,Bronze,992,1085.82,13.0
CUST-1965,Paid Social,iOS App,South,Zone-4,Weight Loss,Bronze,3907,1375.01,0.0
CUST-1966,Search,iOS App,North,Zone-1,Weight Loss,Silver,2987,756.86,10.0
CUST-1967,Organic,Android App,North,Zone-7,Muscle Gain,Bronze,3132,1576.68,10.0
CUST-1968,Influencer,Android App,West,Zone-5,General Health,Bronze,2143,255.16,25.0
CUST-1969,Influencer,Desktop,East,Zone-7,General Health,Bronze,2245,945.4,25.0
CUST-1970,Organic,iOS App,North,Zone-8,Endurance,Silver,4516,1800.93,9.0
CUST-1971,Organic,iOS App,North,Zone-2,General Health,Silver,3166,574.38,20.0
CUST-1972,Paid Social,iOS App,West,Zone-6,Endurance,Bronze,4131,382.83,0.0
CUST-1973,Organic,iOS App,North,Zone-6,Muscle Gain,Silver,1676,669.13,0.0
CUST-1974,Search,iOS App,West,Zone-8,Muscle Gain,Bronze,2652,449.6,0.0
CUST-1975,Search,iOS App,West,Zone-2,Endurance,Bronze,432,1084.3,0.0
CUST-1976,Organic,iOS App,North,Zone-7,General Health,Bronze,223,1465.86,20.0
CUST-1977,Search,iOS App,West,Zone-1,Weight Loss,Silver,4066,224.89,0.0
CUST-1978,Organic,iOS App,North,Zone-9,Endurance,Bronze,1636,733.68,0.0
CUST-1979,Paid Social,Android App,West,Zone-3,General Health,Bronze,191,1574.19,7.0
CUST-1980,Paid Social,Android App,West,Zone-8,Weight Loss,Bronze,1182,1247.49,0.0
CUST-1981,Paid Social,Desktop,West,Zone-9,Weight Loss,Bronze,933,391.48,0.0
CUST-1982,Organic,iOS App,East,Zone-4,Muscle Gain,Bronze,3817,936.22,0.0
CUST-1983,Organic,iOS App,East,Zone-4,General Health,Bronze,4624,1163.99,0.0
CUST-1984,Search,iOS App,South,Zone-8,Endurance,Silver,720,821.5,0.0
CUST-1985,Influencer,Desktop,South,Zone-6,Muscle Gain,Bronze,1513,256.31,20.0
CUST-1986,Organic,Android App,North,Zone-7,Weight Loss,Silver,2741,896.96,0.0
CUST-1987,Influencer,Desktop,West,Zone-2,Muscle Gain,Bronze,3096,839.73,20.0
CUST-1988,Organic,Desktop,North,Zone-3,Endurance,Bronze,4146,610.56,0.0
CUST-1989,Paid Social,Desktop,East,Zone-5,Endurance,Bronze,886,1566.59,10.0
CUST-1990,Paid Social,Android App,North,Zone-5,Endurance,Bronze,4382,1327.51,0.0
CUST-1991,Paid Social,iOS App,East,Zone-2,Endurance,Bronze,3003,2328.2,0.0
CUST-1992,Search,iOS App,East,Zone-2,Endurance,Bronze,1584,1088.99,0.0
CUST-1993,Search,Android App,South,Zone-3,Endurance,Silver,4217,529.59,0.0
CUST-1994,Paid Social,iOS App,North,Zone-9,Endurance,Bronze,2822,951.3,0.0
CUST-1995,Search,Android App,East,Zone-1,Endurance,Bronze,1585,484.3,0.0
CUST-1996,Organic,Mobile Web,East,Zone-2,Muscle Gain,Bronze,1841,1078.76,0.0
CUST-1997,Influencer,Android App,South,Zone-2,General Health,Bronze,1470,1106.04,27.0
CUST-1998,Influencer,iOS App,North,Zone-4,Muscle Gain,Gold,4031,324.5,14.0
CUST-1999,Search,Android App,North,Zone-3,Muscle Gain,Bronze,161,1266.61,9.0
CUST-2000,Paid Social,iOS App,East,Zone-1,Muscle Gain,Bronze,4221,1437.63,0.0
CUST-2001,Paid Social,iOS App,East,Zone-6,Muscle Gain,Silver,2507,1270.67,9.0
CUST-2002,Search,Android App,South,Zone-8,Endurance,Bronze,4049,1676.92,9.0
CUST-2003,Search,iOS App,East,Zone-2,Endurance,Bronze,4894,304.85,0.0
CUST-2004,Organic,Desktop,South,Zone-7,Endurance,Silver,2150,636.2,0.0
CUST-2005,Paid Social,Mobile Web,North,Zone-6,General Health,Gold,2634,955.23,0.0
CUST-2006,Search,Android App,North,Zone-1,Muscle Gain,Silver,2187,944.84,0.0
CUST-2007,Search,Desktop,South,Zone-6,Muscle Gain,Bronze,4687,1091.81,0.0
CUST-2008,Paid Social,Desktop,North,Zone-5,Endurance,Bronze,3215,1122.01,0.0
CUST-2009,Paid Social,iOS App,South,Zone-5,Muscle Gain,Silver,3403,872.61,0.0
CUST-2010,Organic,iOS App,North,Zone-5,Weight Loss,Silver,2866,1679.94,0.0
CUST-2011,Influencer,iOS App,East,Zone-1,Weight Loss,Bronze,4890,563.11,20.0
CUST-2012,Influencer,iOS App,East,Zone-1,Weight Loss,Bronze,778,355.52,38.0
CUST-2013,Organic,iOS App,East,Zone-8,Endurance,Bronze,3424,1425.79,8.0
CUST-2014,Search,iOS App,West,Zone-6,Muscle Gain,Bronze,2133,1950.23,0.0
CUST-2015,Organic,iOS App,South,Zone-7,Weight Loss,Bronze,1297,415.57,14.0
CUST-2016,Organic,Desktop,North,Zone-8,Endurance,Bronze,834,1256.05,9.0
CUST-2017,Paid Social,iOS App,East,Zone-9,Endurance,Bronze,3441,915.81,8.0
CUST-2018,Paid Social,Android App,West,Zone-4,Muscle Gain,Bronze,634,956.02,10.0
CUST-2019,Search,Desktop,East,Zone-7,Weight Loss,Bronze,3258,1359.57,7.0
CUST-2020,Organic,Android App,South,Zone-6,Muscle Gain,Bronze,2204,728.5,0.0
CUST-2021,Search,Desktop,North,Zone-7,General Health,Gold,540,854.26,0.0
CUST-2022,Organic,iOS App,East,Zone-6,Weight Loss,Bronze,1666,1175.75,8.0
CUST-2023,Paid Social,Mobile Web,South,Zone-6,General Health,Bronze,402,970.63,0.0
CUST-2024,Paid Social,Android App,West,Zone-5,Muscle Gain,Bronze,528,801.59,0.0
CUST-2025,Organic,iOS App,South,Zone-3,Muscle Gain,Bronze,3972,1615.54,0.0
CUST-2026,Paid Social,iOS App,South,Zone-4,General Health,Bronze,705,483.15,25.0
CUST-2027,Organic,iOS App,East,Zone-4,Weight Loss,Bronze,2860,1502.46,0.0
CUST-2028,Organic,Desktop,East,Zone-8,Muscle Gain,Bronze,2289,1352.33,8.0
CUST-2029,Organic,Android App,North,Zone-6,Muscle Gain,Bronze,3089,812.56,0.0
CUST-2030,Paid Social,iOS App,North,Zone-2,Endurance,Gold,1903,907.37,8.0
CUST-2031,Search,iOS App,East,Zone-1,Weight Loss,Bronze,400,484.8,0.0
CUST-2032,Paid Social,Desktop,West,Zone-2,Endurance,Gold,3765,698.76,0.0
CUST-2033,Search,Android App,North,Zone-6,General Health,Bronze,3528,1921.09,9.0
CUST-2034,Search,Desktop,East,Zone-7,Muscle Gain,Bronze,3066,1034.59,11.0
CUST-2035,Search,Desktop,South,Zone-7,General Health,Silver,1531,216.82,0.0
CUST-2036,Influencer,Desktop,East,Zone-3,Muscle Gain,Bronze,970,832.37,22.0
CUST-2037,Organic,Mobile Web,East,Zone-1,Muscle Gain,Bronze,315,577.76,11.0
CUST-2038,Search,Desktop,South,Zone-7,Weight Loss,Bronze,2701,643.7,18.0
CUST-2039,Search,Android App,South,Zone-8,Muscle Gain,Gold,2427,1241.26,0.0
CUST-2040,Paid Social,Android App,South,Zone-5,Endurance,Gold,166,2579.03,0.0
CUST-2041,Paid Social,Android App,West,Zone-3,General Health,Bronze,4411,1056.77,27.0
CUST-2042,Search,Android App,West,Zone-3,Muscle Gain,Bronze,888,1508.51,10.0
CUST-2043,Organic,Desktop,North,Zone-5,Endurance,Gold,4114,1457.31,0.0
CUST-2044,Organic,Mobile Web,East,Zone-9,General Health,Silver,3721,730.05,0.0
